PV;Wind Coast;Wind Offshore
0;0.100898;0.32105
0;0.097981;0.30206
0.005;0.09469;0.321467
0.019;0.092988;0.36949
0.028;0.100265;0.417366
0.037;0.119385;0.427381
0.049;0.144904;0.398239
0.09;0.152701;0.367483
0.17;0.146413;0.349202
0.232;0.133829;0.33169
0.197;0.13179;0.322249
0.096;0.15808;0.345966
0.017;0.198562;0.398612
0;0.23371;0.458717
0;0.250965;0.512822
0;0.285265;0.544406
0;0.292242;0.562301
0;0.288875;0.557778
0;0.291909;0.536084
0;0.297405;0.517784
0;0.302053;0.544614
0;0.3068;0.598122
0;0.303004;0.581311
0;0.279007;0.502473
0;0.237504;0.466722
0;0.226099;0.473201
0.015;0.216341;0.472035
0.087;0.18996;0.458334
0.267;0.201984;0.437089
0.458;0.179845;0.394124
0.543;0.140758;0.324401
0.585;0.114993;0.268954
0.585;0.105259;0.254563
0.516;0.112633;0.253715
0.385;0.124046;0.259669
0.209;0.138658;0.279713
0.047;0.177855;0.33688
0;0.254874;0.410218
0;0.273472;0.45717
0;0.259502;0.488522
0;0.249034;0.516546
0;0.249009;0.537492
0;0.242269;0.549404
0;0.218896;0.552095
0;0.190341;0.553142
0;0.183408;0.565838
0;0.172481;0.574115
0;0.159775;0.580241
0;0.15205;0.595768
0;0.152121;0.626411
0.01;0.169094;0.671018
0.032;0.190868;0.716742
0.049;0.229336;0.770671
0.067;0.285184;0.805774
0.093;0.336869;0.826737
0.111;0.357009;0.836327
0.134;0.35703;0.837487
0.129;0.353781;0.836769
0.093;0.348818;0.838031
0.034;0.323667;0.843765
0.003;0.30647;0.850939
0;0.315904;0.857894
0;0.316008;0.868003
0;0.319268;0.862688
0;0.312151;0.825421
0;0.295841;0.745334
0;0.263385;0.642862
0;0.229077;0.570545
0;0.206355;0.516126
0;0.190629;0.497166
0;0.186207;0.493069
0;0.168052;0.497189
0;0.145022;0.449854
0;0.107922;0.421315
0.015;0.070305;0.451754
0.084;0.060251;0.446386
0.192;0.070401;0.429998
0.298;0.09099;0.425799
0.349;0.088097;0.417784
0.307;0.082962;0.414088
0.242;0.078163;0.432615
0.182;0.080797;0.444588
0.109;0.092583;0.462923
0.048;0.116324;0.512186
0.009;0.168971;0.557776
0;0.233674;0.595713
0;0.287631;0.654458
0;0.300255;0.708274
0;0.282893;0.732287
0;0.287343;0.736644
0;0.278407;0.745805
0;0.289722;0.781101
0;0.280256;0.827743
0;0.294655;0.865819
0;0.3395;0.886546
0;0.434992;0.851708
0;0.510634;0.752625
0;0.458872;0.671915
0.005;0.437992;0.61308
0.039;0.367224;0.596005
0.071;0.3171;0.585996
0.09;0.346892;0.609279
0.12;0.375226;0.615857
0.152;0.367237;0.618764
0.18;0.339107;0.632139
0.131;0.321289;0.658354
0.141;0.304064;0.679828
0.096;0.252299;0.706421
0.024;0.275974;0.738808
0;0.313972;0.75918
0;0.321466;0.752451
0;0.3226;0.764246
0;0.336841;0.800122
0;0.3451;0.833198
0;0.359259;0.831982
0;0.364956;0.808167
0;0.361573;0.798784
0;0.373106;0.816955
0;0.395923;0.832752
0;0.394663;0.829524
0;0.395921;0.813066
0;0.354037;0.801654
0.014;0.324479;0.808566
0.07;0.305936;0.814462
0.111;0.31437;0.814464
0.181;0.332253;0.806246
0.238;0.334892;0.78326
0.263;0.331135;0.739572
0.219;0.316175;0.679552
0.121;0.280804;0.625322
0.091;0.25786;0.575287
0.05;0.245655;0.518345
0.006;0.229262;0.47096
0;0.213979;0.449035
0;0.194058;0.460713
0;0.195516;0.509632
0;0.214782;0.569397
0;0.240764;0.613567
0;0.262406;0.630883
0;0.287639;0.6457
0;0.334595;0.666096
0;0.361956;0.687592
0;0.345897;0.699303
0;0.367632;0.707799
0;0.332727;0.724287
0;0.341317;0.746273
0.011;0.309527;0.756521
0.095;0.274986;0.772358
0.245;0.326406;0.800097
0.46;0.398247;0.8356
0.553;0.461507;0.870669
0.579;0.533783;0.896754
0.551;0.571438;0.913189
0.47;0.558044;0.916591
0.349;0.536084;0.914425
0.157;0.532768;0.909748
0.025;0.537747;0.906769
0;0.553144;0.904217
0;0.543184;0.871999
0;0.466836;0.836137
0;0.419798;0.829853
0;0.404066;0.864454
0;0.387633;0.918821
0;0.406764;0.950019
0;0.454394;0.959522
0;0.511559;0.968983
0;0.590094;0.976332
0;0.728026;0.976714
0;0.74139;0.976803
0;0.723157;0.975842
0.002;0.699936;0.971111
0.029;0.677872;0.969511
0.079;0.652619;0.964974
0.128;0.62431;0.951593
0.237;0.603894;0.943618
0.282;0.617343;0.948158
0.293;0.671383;0.9603
0.24;0.743749;0.967254
0.173;0.783253;0.97303
0.081;0.798643;0.976516
0.014;0.808283;0.974465
0;0.834298;0.963403
0;0.848805;0.951864
0;0.853738;0.957074
0;0.858798;0.97594
0;0.853299;0.969612
0;0.822401;0.923392
0;0.758937;0.853287
0;0.622755;0.780627
0;0.516974;0.785114
0;0.435192;0.79863
0;0.349119;0.759178
0;0.216356;0.710621
0;0.168963;0.704512
0.034;0.144994;0.722772
0.195;0.13115;0.746317
0.348;0.160598;0.778692
0.453;0.204609;0.796984
0.522;0.239526;0.799822
0.517;0.247683;0.788289
0.423;0.246101;0.75626
0.298;0.23746;0.690351
0.171;0.200574;0.629203
0.054;0.141923;0.560689
0.004;0.109754;0.451384
0;0.092252;0.383241
0;0.079019;0.320026
0;0.063161;0.270276
0;0.043856;0.218081
0;0.030513;0.18984
0;0.023397;0.169476
0;0.015898;0.154663
0;0.011134;0.138674
0;0.011165;0.114278
0;0.01741;0.095913
0;0.030263;0.080715
0;0.055361;0.092841
0;0.095469;0.141268
0.017;0.129238;0.191938
0.059;0.123679;0.227156
0.175;0.096128;0.238754
0.343;0.104153;0.28735
0.378;0.122962;0.359291
0.4;0.122756;0.430813
0.403;0.140081;0.508044
0.334;0.191295;0.629467
0.295;0.257874;0.804997
0.17;0.365551;0.901702
0.021;0.495645;0.949238
0;0.5858;0.960311
0;0.684692;0.941333
0;0.677899;0.923572
0;0.566827;0.915631
0;0.536812;0.915342
0;0.547469;0.955238
0;0.543006;0.957255
0;0.552098;0.945416
0;0.524821;0.924845
0;0.473285;0.887437
0;0.400559;0.810766
0;0.328314;0.698119
0;0.264374;0.521779
0.01;0.198506;0.343523
0.092;0.131504;0.183425
0.239;0.065739;0.054172
0.382;0.027314;0.00681
0.467;0.003676;0.025302
0.496;0.010285;0.055352
0.477;0.006975;0.121124
0.396;0.021804;0.155242
0.295;0.05134;0.344264
0.154;0.167487;0.529174
0.021;0.311725;0.643412
0;0.393636;0.685438
0;0.41789;0.691288
0;0.416461;0.765125
0;0.414682;0.803972
0;0.400562;0.783909
0;0.355984;0.758475
0;0.345924;0.627135
0;0.288518;0.392247
0;0.250978;0.221836
0;0.259855;0.529828
0;0.252944;0.625632
0;0.213902;0.569666
0;0.177064;0.484299
0.004;0.141861;0.418551
0.038;0.083599;0.333656
0.098;0.042367;0.256223
0.182;0.031508;0.25424
0.25;0.036971;0.28019
0.202;0.049432;0.29257
0.104;0.047982;0.289494
0.063;0.037764;0.278759
0.029;0.026882;0.242978
0.01;0.024511;0.191002
0;0.026149;0.146714
0;0.02341;0.110101
0;0.020936;0.107413
0;0.025406;0.114721
0;0.038987;0.148122
0;0.05865;0.178521
0;0.068647;0.202575
0;0.065932;0.216489
0;0.055354;0.209538
0;0.066971;0.188344
0;0.117494;0.168981
0;0.156684;0.189485
0;0.168976;0.248872
0;0.180514;0.294661
0.016;0.154432;0.303994
0.145;0.163511;0.313887
0.311;0.146453;0.346824
0.417;0.158203;0.416451
0.461;0.190693;0.4779
0.275;0.222524;0.465214
0.133;0.201937;0.404062
0.094;0.15005;0.379282
0.076;0.114367;0.408462
0.039;0.105815;0.466145
0.003;0.14809;0.552095
0;0.228591;0.645126
0;0.290451;0.713846
0;0.306763;0.740297
0;0.298546;0.743443
0;0.261805;0.742853
0;0.235575;0.7228
0;0.23969;0.714776
0;0.277055;0.675917
0;0.296752;0.622111
0;0.295347;0.523332
0;0.279222;0.425056
0;0.25314;0.375123
0;0.233716;0.374926
0.004;0.218869;0.385558
0.084;0.191362;0.404064
0.243;0.15974;0.426892
0.407;0.163511;0.421201
0.488;0.163375;0.403996
0.432;0.136519;0.388688
0.225;0.126313;0.36392
0.112;0.109743;0.307481
0.037;0.070113;0.240447
0.012;0.03487;0.168483
0;0.021013;0.130686
0;0.030033;0.168288
0;0.066289;0.254656
0;0.118733;0.336932
0;0.150076;0.400559
0;0.15435;0.417937
0;0.157696;0.412202
0;0.161245;0.416834
0;0.168795;0.430196
0;0.177711;0.442893
0;0.183942;0.448602
0;0.203621;0.480128
0;0.21672;0.521081
0;0.222529;0.580242
0.001;0.231174;0.624825
0.042;0.231834;0.675926
0.101;0.229009;0.717955
0.145;0.266823;0.752585
0.395;0.312294;0.797528
0.467;0.465868;0.864005
0.441;0.560295;0.883032
0.397;0.638976;0.943738
0.291;0.695926;0.97324
0.155;0.740909;0.97569
0.018;0.699917;0.971307
0;0.662034;0.965615
0;0.636407;0.968894
0;0.612835;0.972201
0;0.634319;0.972672
0;0.639533;0.97063
0;0.598696;0.957859
0;0.537932;0.931607
0;0.435238;0.892086
0;0.377514;0.857708
0;0.367534;0.843191
0;0.361752;0.843711
0;0.354956;0.836676
0;0.338776;0.815801
0.001;0.319278;0.785307
0.044;0.302042;0.795489
0.116;0.29994;0.817559
0.199;0.270537;0.784999
0.256;0.252944;0.717139
0.194;0.296825;0.646728
0.149;0.349139;0.600539
0.105;0.357029;0.570592
0.098;0.316018;0.564707
0.06;0.247665;0.607681
0.003;0.239272;0.668609
0;0.229044;0.686931
0;0.24223;0.698732
0;0.230329;0.688582
0;0.220741;0.669452
0;0.225245;0.663823
0;0.228801;0.63953
0;0.24223;0.593421
0;0.233686;0.553174
0;0.215052;0.51104
0;0.20225;0.491957
0;0.195109;0.483755
0;0.179627;0.467066
0;0.154779;0.426872
0.002;0.134216;0.367226
0.062;0.093799;0.289554
0.123;0.052436;0.25087
0.136;0.043436;0.198517
0.16;0.043571;0.168449
0.123;0.037807;0.163528
0.073;0.030035;0.139801
0.053;0.011808;0.091902
0.021;0.010306;0.041555
0.006;0.021217;0.02213
0;0.036598;0.013412
0;0.059196;0.005314
0;0.083526;0.008298
0;0.120024;0.037319
0;0.163532;0.091591
0;0.170723;0.154883
0;0.200952;0.268859
0;0.222525;0.395944
0;0.220963;0.468822
0;0.218923;0.481412
0;0.243312;0.513669
0;0.233605;0.521196
0;0.198544;0.557774
0;0.179457;0.580249
0.007;0.176104;0.626115
0.136;0.170155;0.675927
0.316;0.139398;0.658863
0.449;0.133535;0.585786
0.507;0.120271;0.458135
0.515;0.122491;0.281456
0.206;0.130238;0.140074
0.267;0.133845;0.081562
0.21;0.116804;0.078811
0.063;0.133816;0.156718
0.003;0.169796;0.340369
0;0.177284;0.466877
0;0.180176;0.484196
0;0.190845;0.456996
0;0.188132;0.44382
0;0.1815;0.432533
0;0.184527;0.444285
0;0.196839;0.454587
0;0.212601;0.440881
0;0.217043;0.429739
0;0.214872;0.429751
0;0.237698;0.461659
0;0.295554;0.511395
0;0.294591;0.459162
0.002;0.284075;0.373421
0.071;0.225332;0.32912
0.144;0.193359;0.274733
0.16;0.190025;0.246186
0.224;0.208734;0.244306
0.466;0.203898;0.272581
0.502;0.184977;0.330926
0.433;0.146162;0.393628
0.315;0.119891;0.408298
0.154;0.120004;0.379571
0.008;0.142685;0.339091
0;0.142902;0.313087
0;0.133821;0.309572
0;0.127549;0.345776
0;0.116746;0.341306
0;0.103278;0.343538
0;0.094131;0.346878
0;0.081809;0.33908
0;0.069744;0.323664
0;0.053229;0.294681
0;0.043688;0.261409
0;0.038345;0.218439
0;0.041556;0.176107
0;0.051496;0.147899
0.003;0.057405;0.131949
0.069;0.049301;0.129675
0.198;0.033052;0.123071
0.337;0.036091;0.111457
0.415;0.040358;0.081656
0.487;0.044732;0.069309
0.476;0.05689;0.081948
0.382;0.071855;0.105389
0.261;0.086342;0.130032
0.126;0.113365;0.174164
0.006;0.19153;0.248979
0;0.262153;0.351563
0;0.28283;0.458852
0;0.277552;0.500139
0;0.268833;0.446177
0;0.250948;0.336864
0;0.233378;0.294655
0;0.233689;0.331162
0;0.246832;0.346873
0;0.242277;0.304692
0;0.220341;0.220189
0;0.210546;0.177709
0;0.21414;0.19192
0;0.210807;0.264701
0.001;0.200359;0.313845
0.069;0.152488;0.302051
0.206;0.104508;0.251724
0.366;0.114116;0.229854
0.426;0.140083;0.26657
0.441;0.176121;0.316344
0.413;0.187501;0.33907
0.202;0.179308;0.370976
0.059;0.138156;0.45204
0.034;0.138668;0.507009
0.002;0.248977;0.614886
0;0.355113;0.726984
0;0.390166;0.855103
0;0.47119;0.892753
0;0.452277;0.914367
0;0.409898;0.924171
0;0.43814;0.938707
0;0.471902;0.934222
0;0.483755;0.902359
0;0.491962;0.866451
0;0.522791;0.817917
0;0.438799;0.792537
0;0.365461;0.778782
0;0.329137;0.775074
0.001;0.302073;0.777188
0.108;0.307865;0.797077
0.269;0.31603;0.813497
0.306;0.414544;0.820136
0.424;0.455704;0.817945
0.526;0.46836;0.810542
0.495;0.478695;0.78575
0.411;0.454393;0.747262
0.3;0.395946;0.699181
0.137;0.341286;0.674835
0.005;0.350662;0.708775
0;0.359275;0.764647
0;0.343536;0.835575
0;0.383846;0.921499
0;0.452258;0.956805
0;0.515872;0.968305
0;0.571315;0.972984
0;0.594958;0.974045
0;0.626071;0.957242
0;0.647472;0.953737
0;0.662016;0.958093
0;0.649676;0.966122
0;0.72276;0.961323
0;0.790447;0.97254
0.002;0.778152;0.976708
0.11;0.742856;0.976573
0.271;0.741873;0.976818
0.392;0.750976;0.97682
0.501;0.757914;0.976747
0.537;0.763735;0.976547
0.451;0.766977;0.976111
0.288;0.759535;0.974619
0.203;0.7279;0.973605
0.133;0.706435;0.975091
0.005;0.696068;0.974566
0;0.67155;0.974782
0;0.68683;0.973139
0;0.724554;0.963786
0;0.746261;0.916108
0;0.75623;0.82732
0;0.728906;0.785477
0;0.657984;0.856983
0;0.571556;0.880088
0;0.543928;0.890551
0;0.564553;0.919657
0;0.538828;0.931486
0;0.544863;0.919084
0;0.523362;0.898168
0;0.492161;0.890274
0.019;0.41135;0.889369
0.071;0.407437;0.887855
0.12;0.459369;0.884985
0.144;0.493638;0.877072
0.113;0.514416;0.872176
0.078;0.507351;0.875702
0.103;0.486494;0.883527
0.189;0.462249;0.892457
0.106;0.470853;0.899923
0.002;0.489347;0.907499
0;0.50598;0.915323
0;0.525243;0.917779
0;0.536083;0.912028
0;0.501043;0.902307
0;0.488113;0.886741
0;0.474302;0.863574
0;0.490997;0.833501
0;0.464692;0.796252
0;0.44382;0.758215
0;0.398246;0.716366
0;0.354533;0.678902
0;0.313876;0.655796
0;0.290624;0.641913
0;0.2749;0.624848
0.028;0.238341;0.59063
0.1;0.194164;0.54111
0.238;0.180987;0.512019
0.442;0.215337;0.495681
0.499;0.237266;0.477899
0.457;0.242258;0.455654
0.371;0.226496;0.429744
0.234;0.194211;0.408232
0.108;0.176068;0.394597
0.001;0.180472;0.375199
0;0.170705;0.343547
0;0.153839;0.310723
0;0.137716;0.278164
0;0.12242;0.247745
0;0.111735;0.225295
0;0.106683;0.214934
0;0.107056;0.213829
0;0.107845;0.218888
0;0.108485;0.22533
0;0.106763;0.22915
0;0.104313;0.230633
0;0.104474;0.233526
0;0.101359;0.235437
0;0.094526;0.246083
0.048;0.078875;0.26184
0.167;0.070646;0.26885
0.343;0.083997;0.261847
0.508;0.091688;0.248903
0.54;0.090269;0.232647
0.519;0.088277;0.219908
0.445;0.093062;0.21419
0.318;0.101056;0.213755
0.139;0.12737;0.221186
0.001;0.161715;0.228844
0;0.181664;0.228735
0;0.185056;0.2241
0;0.173686;0.218658
0;0.153457;0.212544
0;0.130124;0.202006
0;0.107291;0.186184
0;0.087493;0.165412
0;0.07143;0.143462
0;0.059406;0.12419
0;0.050112;0.109213
0;0.045964;0.098984
0;0.044008;0.078285
0;0.041245;0.059938
0;0.033389;0.051054
0.035;0.023881;0.06033
0.11;0.017945;0.06671
0.186;0.019398;0.064187
0.237;0.023055;0.055455
0.281;0.018976;0.041959
0.264;0.014153;0.034768
0.191;0.011903;0.031778
0.132;0.012375;0.031378
0.082;0.017606;0.048576
0.001;0.026845;0.063282
0;0.037787;0.078988
0;0.047926;0.090455
0;0.058852;0.097343
0;0.067928;0.106011
0;0.078888;0.120167
0;0.092317;0.137452
0;0.096627;0.140328
0;0.091878;0.132205
0;0.083912;0.122873
0;0.072292;0.106518
0;0.061491;0.083256
0;0.053925;0.074526
0;0.051414;0.085423
0;0.055785;0.113326
0.1;0.05318;0.138848
0.324;0.038618;0.165071
0.465;0.031298;0.18855
0.544;0.051486;0.208356
0.571;0.060269;0.225285
0.546;0.062164;0.235212
0.465;0.065602;0.237459
0.32;0.073374;0.233224
0.147;0.099289;0.246967
0.001;0.144978;0.302072
0;0.203512;0.390729
0;0.25764;0.478867
0;0.287341;0.549067
0;0.296787;0.582105
0;0.290264;0.600847
0;0.294624;0.639111
0;0.302069;0.616809
0;0.288255;0.588009
0;0.263598;0.54982
0;0.235399;0.499165
0;0.222084;0.483755
0;0.208863;0.454414
0;0.210785;0.478639
0;0.229039;0.505087
0.008;0.233689;0.515316
0.021;0.209389;0.525971
0.028;0.218873;0.527448
0.035;0.210818;0.521575
0.04;0.220703;0.508704
0.041;0.210793;0.50598
0.037;0.190904;0.507143
0.026;0.19114;0.504809
0.011;0.208144;0.514604
0;0.230448;0.543404
0;0.218887;0.578019
0;0.214799;0.605525
0;0.209335;0.613681
0;0.202013;0.640349
0;0.208134;0.660032
0;0.212137;0.648839
0;0.212559;0.619007
0;0.226054;0.592408
0;0.213048;0.553527
0;0.220725;0.562304
0;0.237508;0.554002
0;0.250987;0.60552
0;0.301216;0.703505
0;0.302508;0.768632
0.031;0.315536;0.829824
0.098;0.323642;0.882041
0.201;0.385547;0.911603
0.317;0.403898;0.886631
0.273;0.401328;0.797428
0.211;0.335943;0.723434
0.283;0.259824;0.7427
0.228;0.239002;0.753566
0.066;0.309564;0.771971
0;0.398513;0.790826
0;0.413638;0.842492
0;0.418056;0.897235
0;0.420083;0.926158
0;0.427411;0.933971
0;0.410187;0.934304
0;0.383235;0.926554
0;0.349114;0.901009
0;0.346113;0.862891
0;0.303574;0.846634
0;0.297611;0.837939
0;0.274742;0.804705
0;0.252776;0.750102
0;0.208475;0.699929
0;0.179997;0.673952
0.034;0.1666;0.636414
0.146;0.125375;0.573384
0.252;0.09492;0.493877
0.325;0.074879;0.367114
0.318;0.057267;0.244522
0.242;0.048756;0.176832
0.125;0.049991;0.170886
0.027;0.060243;0.181724
0.007;0.096338;0.18796
0;0.146541;0.197051
0;0.197188;0.190799
0;0.237945;0.183415
0;0.248199;0.213638
0;0.227182;0.288544
0;0.218735;0.367206
0;0.216204;0.379772
0;0.214287;0.335253
0;0.20231;0.277313
0;0.18198;0.224816
0;0.165404;0.171084
0;0.146915;0.160832
0;0.138634;0.193546
0;0.140627;0.253087
0;0.153216;0.294297
0.043;0.165077;0.282117
0.168;0.146441;0.238524
0.283;0.131825;0.225315
0.326;0.127941;0.224752
0.171;0.105643;0.194407
0.117;0.073646;0.149795
0.105;0.04986;0.11255
0.094;0.035794;0.089999
0.06;0.031944;0.078329
0;0.033082;0.080766
0;0.034805;0.091772
0;0.033148;0.098786
0;0.02838;0.103854
0;0.025198;0.105074
0;0.024194;0.106385
0;0.025343;0.103624
0;0.029312;0.095232
0;0.033711;0.082015
0;0.0336;0.064385
0;0.027276;0.047584
0;0.020042;0.026015
0;0.015385;0.009163
0;0.013944;0.004607
0;0.014606;0.011184
0.029;0.017343;0.047159
0.117;0.019867;0.099547
0.173;0.016764;0.159006
0.192;0.012404;0.215044
0.216;0.015171;0.274845
0.229;0.02099;0.350583
0.199;0.033375;0.44958
0.126;0.049961;0.542989
0.023;0.069865;0.61141
0;0.091058;0.648829
0;0.112445;0.646682
0;0.137724;0.613086
0;0.152344;0.545595
0;0.153768;0.469509
0;0.151385;0.408299
0;0.147825;0.376284
0;0.141239;0.378738
0;0.132695;0.393632
0;0.124776;0.398239
0;0.120009;0.379871
0;0.107879;0.343538
0;0.094004;0.307074
0;0.081048;0.283192
0;0.067727;0.264286
0.004;0.051154;0.248383
0.039;0.029266;0.228271
0.101;0.019094;0.206357
0.181;0.019622;0.182459
0.229;0.025155;0.15974
0.215;0.030864;0.132247
0.143;0.030851;0.10382
0.072;0.028381;0.08387
0.024;0.029695;0.07645
0;0.030983;0.074406
0;0.032799;0.066711
0;0.02974;0.050338
0;0.023166;0.030822
0;0.016177;0.014364
0;0.010716;0.006798
0;0.009398;0.005261
0;0.010551;0.007751
0;0.011474;0.015637
0;0.012712;0.035457
0;0.017667;0.071504
0;0.030445;0.108926
0;0.044768;0.154024
0;0.061414;0.206051
0;0.079749;0.260323
0.013;0.09138;0.328811
0.067;0.096311;0.408543
0.177;0.125994;0.506632
0.189;0.174473;0.605517
0.177;0.200814;0.671333
0.126;0.220743;0.701907
0.054;0.239892;0.728509
0.059;0.241342;0.76116
0.049;0.27621;0.803618
0;0.326904;0.845507
0;0.339423;0.859596
0;0.305979;0.827222
0;0.254349;0.728668
0;0.25451;0.657928
0;0.246808;0.692126
0;0.261826;0.781531
0;0.234865;0.821338
0;0.229983;0.79892
0;0.207897;0.747613
0;0.174633;0.687496
0;0.167191;0.66
0;0.15003;0.654441
0;0.132143;0.642523
0;0.119465;0.634932
0.063;0.105912;0.623946
0.237;0.08523;0.595707
0.378;0.062307;0.535091
0.459;0.043692;0.457498
0.445;0.03502;0.376459
0.35;0.0284;0.296777
0.225;0.021719;0.232582
0.105;0.023148;0.198578
0.026;0.02944;0.185631
0;0.036552;0.179297
0;0.041275;0.18334
0;0.046541;0.200282
0;0.051832;0.208113
0;0.050063;0.206009
0;0.034136;0.188827
0;0.017374;0.164742
0;0.008641;0.145699
0;0.005241;0.142274
0;0.005339;0.159709
0;0.007617;0.188456
0;0.00958;0.220719
0;0.015154;0.254087
0;0.024787;0.296749
0;0.033362;0.340703
0.003;0.041157;0.383259
0.024;0.040749;0.41919
0.073;0.036377;0.446174
0.103;0.051379;0.462021
0.136;0.064337;0.48006
0.185;0.081271;0.502887
0.214;0.100251;0.521082
0.127;0.125402;0.500146
0.034;0.161552;0.4623
0;0.182226;0.451229
0;0.170054;0.453504
0;0.151527;0.471583
0;0.141646;0.491416
0;0.131315;0.502474
0;0.123431;0.50184
0;0.1065;0.498439
0;0.096894;0.492526
0;0.088379;0.475555
0;0.079547;0.452038
0;0.072088;0.42943
0;0.066953;0.405446
0;0.066199;0.388607
0;0.070337;0.382709
0;0.071381;0.383242
0.013;0.069843;0.39033
0.094;0.070492;0.405845
0.313;0.070567;0.438798
0.435;0.070146;0.482797
0.491;0.070093;0.521736
0.48;0.074073;0.544848
0.403;0.081013;0.537357
0.271;0.09771;0.524898
0.096;0.142011;0.52638
0;0.211733;0.514228
0;0.281873;0.496766
0;0.323658;0.506344
0;0.344332;0.514983
0;0.341528;0.541817
0;0.318912;0.552096
0;0.275954;0.516858
0;0.248255;0.446853
0;0.212151;0.40736
0;0.182136;0.431346
0;0.154648;0.475549
0;0.144797;0.530881
0;0.169686;0.595711
0;0.178784;0.665219
0;0.200274;0.714664
0.009;0.244253;0.750288
0.054;0.261831;0.789205
0.114;0.252949;0.816131
0.146;0.24772;0.837881
0.157;0.269479;0.862542
0.114;0.311707;0.888329
0.083;0.33041;0.914218
0.045;0.359359;0.939324
0.007;0.40405;0.959536
0;0.440763;0.970636
0;0.458328;0.973024
0;0.472524;0.969764
0;0.477898;0.958112
0;0.462784;0.932143
0;0.487667;0.905702
0;0.490516;0.901451
0;0.439405;0.91038
0;0.445125;0.923455
0;0.458667;0.930725
0;0.481187;0.935826
0;0.475549;0.94625
0;0.492297;0.954702
0;0.507141;0.953756
0;0.521568;0.946851
0.013;0.488515;0.937026
0.044;0.462195;0.930277
0.056;0.425047;0.92971
0.123;0.440705;0.915319
0.146;0.417841;0.876928
0.111;0.369504;0.816932
0.071;0.332384;0.765558
0.042;0.296765;0.719939
0.009;0.30209;0.697744
0;0.341036;0.730856
0;0.319266;0.792115
0;0.28526;0.83452
0;0.259747;0.857622
0;0.229863;0.868149
0;0.229486;0.870186
0;0.219464;0.870088
0;0.218888;0.878267
0;0.223343;0.891268
0;0.225477;0.905157
0;0.246366;0.90785
0;0.251248;0.906816
0;0.26445;0.900024
0;0.283409;0.879879
0;0.310966;0.838788
0.004;0.345289;0.779761
0.032;0.371793;0.717718
0.042;0.39592;0.670655
0.044;0.366372;0.66611
0.056;0.331638;0.695003
0.073;0.294673;0.710587
0.102;0.275968;0.697071
0.064;0.279031;0.653403
0.009;0.287713;0.588562
0;0.302304;0.51772
0;0.279665;0.473203
0;0.248133;0.45856
0;0.220701;0.457384
0;0.190637;0.45205
0;0.153871;0.429622
0;0.12095;0.383944
0;0.10668;0.340254
0;0.099526;0.316871
0;0.092353;0.313682
0;0.093357;0.317979
0;0.095932;0.323635
0;0.100653;0.337343
0;0.10651;0.34913
0;0.111904;0.367754
0.014;0.111514;0.408435
0.1;0.101611;0.441465
0.211;0.105188;0.443815
0.339;0.112917;0.420208
0.407;0.123677;0.390511
0.362;0.144987;0.387845
0.254;0.164118;0.429376
0.124;0.192092;0.488847
0.016;0.299956;0.570633
0;0.374795;0.656768
0;0.365872;0.708357
0;0.367226;0.72782
0;0.365164;0.746723
0;0.343535;0.751797
0;0.294638;0.744544
0;0.255539;0.732106
0;0.299962;0.728085
0;0.305049;0.735099
0;0.326918;0.771824
0;0.373626;0.831142
0;0.390153;0.876949
0;0.390157;0.902475
0;0.400586;0.926994
0;0.404078;0.943144
0.003;0.427486;0.94579
0.032;0.430878;0.936588
0.032;0.43766;0.925333
0.04;0.42809;0.916103
0.047;0.392436;0.878604
0.058;0.349827;0.835621
0.054;0.309534;0.804987
0.035;0.275975;0.779668
0.01;0.283157;0.760761
0;0.264481;0.707671
0;0.209821;0.622919
0;0.168985;0.50645
0;0.136573;0.375202
0;0.086107;0.261062
0;0.049729;0.142909
0;0.028854;0.073849
0;0.025085;0.028581
0;0.033911;0.01336
0;0.035;0.008683
0;0.018844;0.005914
0;0.012488;0.003709
0;0.017861;0.002398
0;0.036222;0.015638
0;0.064048;0.04858
0.008;0.100326;0.099026
0.092;0.146053;0.168945
0.278;0.190431;0.254266
0.427;0.253431;0.375187
0.485;0.318794;0.510739
0.47;0.37523;0.634151
0.392;0.424475;0.727517
0.255;0.47319;0.792386
0.061;0.497527;0.832624
0;0.500141;0.860171
0;0.491959;0.875893
0;0.470844;0.886485
0;0.429734;0.890294
0;0.419111;0.8884
0;0.393613;0.878954
0;0.350883;0.856541
0;0.302063;0.821996
0;0.257865;0.773289
0;0.238141;0.704268
0;0.215342;0.662045
0;0.172167;0.634324
0;0.152445;0.609849
0;0.121734;0.54556
0;0.099462;0.475787
0.007;0.083682;0.436662
0.059;0.066685;0.329735
0.097;0.048157;0.264563
0.112;0.041135;0.216196
0.095;0.027853;0.163505
0.115;0.03008;0.060082
0.076;0.049496;0.029856
0.036;0.094741;0.037323
0.003;0.165088;0.030436
0;0.222565;0.054073
0;0.238685;0.105712
0;0.2536;0.173999
0;0.299936;0.277505
0;0.352321;0.39319
0;0.39056;0.487613
0;0.409529;0.557773
0;0.39528;0.639065
0;0.362226;0.701775
0;0.335356;0.780978
0;0.266865;0.840529
0;0.191535;0.861287
0;0.127412;0.853143
0;0.074025;0.858402
0;0.050345;0.878493
0;0.034372;0.883788
0.004;0.022721;0.864362
0.012;0.017585;0.829807
0.022;0.013547;0.806481
0.032;0.014013;0.78799
0.031;0.018113;0.808169
